question_id,poll_id,cycle,state,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,office_type,seat_number,seat_name,start_date,end_date,election_date,sponsor_candidate,internal,partisan,tracking,nationwide_batch,ranked_choice_reallocated,created_at,notes,url,stage,answer,candidate_name,candidate_party,pct,REGION
103942,59896,2020,Montana,506,University of Montana,,,University of Montana,499,University of Montana,,303,rv,rv,Online,U.S. President,0,,9/26/2019,10/3/2019,,,FALSE,,,FALSE,FALSE,10/8/2019 0:20,,http://www.umt.edu/bigskypoll/Methodology/FINALFINALBSP%204.0%20Aggregate%20Report%20with%20Xtabs.pdf,general,Sanders,Bernard Sanders,DEM,45.8,west
103942,59896,2020,Montana,506,University of Montana,,,University of Montana,499,University of Montana,,303,rv,rv,Online,U.S. President,0,,9/26/2019,10/3/2019,,,FALSE,,,FALSE,FALSE,10/8/2019 0:20,,http://www.umt.edu/bigskypoll/Methodology/FINALFINALBSP%204.0%20Aggregate%20Report%20with%20Xtabs.pdf,general,Trump,Donald Trump,REP,54.2,west
103943,59896,2020,Montana,506,University of Montana,,,University of Montana,499,University of Montana,,303,rv,rv,Online,U.S. President,0,,9/26/2019,10/3/2019,,,FALSE,,,FALSE,FALSE,10/8/2019 0:20,,http://www.umt.edu/bigskypoll/Methodology/FINALFINALBSP%204.0%20Aggregate%20Report%20with%20Xtabs.pdf,general,Harris,Kamala D. Harris,DEM,44.9,west
103943,59896,2020,Montana,506,University of Montana,,,University of Montana,499,University of Montana,,303,rv,rv,Online,U.S. President,0,,9/26/2019,10/3/2019,,,FALSE,,,FALSE,FALSE,10/8/2019 0:20,,http://www.umt.edu/bigskypoll/Methodology/FINALFINALBSP%204.0%20Aggregate%20Report%20with%20Xtabs.pdf,general,Trump,Donald Trump,REP,55.1,west
103944,59896,2020,Montana,506,University of Montana,,,University of Montana,499,University of Montana,,303,rv,rv,Online,U.S. President,0,,9/26/2019,10/3/2019,,,FALSE,,,FALSE,FALSE,10/8/2019 0:21,,http://www.umt.edu/bigskypoll/Methodology/FINALFINALBSP%204.0%20Aggregate%20Report%20with%20Xtabs.pdf,general,Bullock,Steve Bullock,DEM,51.9,west
103944,59896,2020,Montana,506,University of Montana,,,University of Montana,499,University of Montana,,303,rv,rv,Online,U.S. President,0,,9/26/2019,10/3/2019,,,FALSE,,,FALSE,FALSE,10/8/2019 0:21,,http://www.umt.edu/bigskypoll/Methodology/FINALFINALBSP%204.0%20Aggregate%20Report%20with%20Xtabs.pdf,general,Trump,Donald Trump,REP,48.1,west
103700,59775,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1000,rv,rv,Online,U.S. President,0,,10/1/2019,10/2/2019,,,FALSE,,,FALSE,FALSE,10/2/2019 23:11,,https://scottrasmussen.com/crosstabs-oct-1-2-19-3/,general,Biden,Joseph R. Biden Jr.,DEM,44,no location
103700,59775,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1000,rv,rv,Online,U.S. President,0,,10/1/2019,10/2/2019,,,FALSE,,,FALSE,FALSE,10/2/2019 23:11,,https://scottrasmussen.com/crosstabs-oct-1-2-19-3/,general,Trump,Donald Trump,REP,35,no location
103701,59775,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1000,rv,rv,Online,U.S. President,0,,10/1/2019,10/2/2019,,,FALSE,,,FALSE,FALSE,10/2/2019 23:11,,https://scottrasmussen.com/crosstabs-oct-1-2-19-3/,general,Sanders,Bernard Sanders,DEM,38,no location
103701,59775,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1000,rv,rv,Online,U.S. President,0,,10/1/2019,10/2/2019,,,FALSE,,,FALSE,FALSE,10/2/2019 23:11,,https://scottrasmussen.com/crosstabs-oct-1-2-19-3/,general,Trump,Donald Trump,REP,37,no location
103702,59775,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1000,rv,rv,Online,U.S. President,0,,10/1/2019,10/2/2019,,,FALSE,,,FALSE,FALSE,10/2/2019 23:11,,https://scottrasmussen.com/crosstabs-oct-1-2-19-3/,general,Warren,Elizabeth Warren,DEM,37,no location
103702,59775,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1000,rv,rv,Online,U.S. President,0,,10/1/2019,10/2/2019,,,FALSE,,,FALSE,FALSE,10/2/2019 23:11,,https://scottrasmussen.com/crosstabs-oct-1-2-19-3/,general,Trump,Donald Trump,REP,37,no location
103703,59775,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1000,rv,rv,Online,U.S. President,0,,10/1/2019,10/2/2019,,,FALSE,,,FALSE,FALSE,10/2/2019 23:11,,https://scottrasmussen.com/crosstabs-oct-1-2-19-3/,general,Harris,Kamala D. Harris,DEM,35,no location
103703,59775,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1000,rv,rv,Online,U.S. President,0,,10/1/2019,10/2/2019,,,FALSE,,,FALSE,FALSE,10/2/2019 23:11,,https://scottrasmussen.com/crosstabs-oct-1-2-19-3/,general,Trump,Donald Trump,REP,38,no location
103704,59775,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1000,rv,rv,Online,U.S. President,0,,10/1/2019,10/2/2019,,,FALSE,,,FALSE,FALSE,10/2/2019 23:11,,https://scottrasmussen.com/crosstabs-oct-1-2-19-3/,general,Buttigieg,Pete Buttigieg,DEM,32,no location
103704,59775,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1000,rv,rv,Online,U.S. President,0,,10/1/2019,10/2/2019,,,FALSE,,,FALSE,FALSE,10/2/2019 23:11,,https://scottrasmussen.com/crosstabs-oct-1-2-19-3/,general,Trump,Donald Trump,REP,37,no location
103705,59775,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1000,rv,rv,Online,U.S. President,0,,10/1/2019,10/2/2019,,,FALSE,,,FALSE,FALSE,10/2/2019 23:11,,https://scottrasmussen.com/crosstabs-oct-1-2-19-3/,general,O'Rourke,Beto O'Rourke,DEM,32,no location
103705,59775,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1000,rv,rv,Online,U.S. President,0,,10/1/2019,10/2/2019,,,FALSE,,,FALSE,FALSE,10/2/2019 23:11,,https://scottrasmussen.com/crosstabs-oct-1-2-19-3/,general,Trump,Donald Trump,REP,36,no location
103706,59775,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1000,rv,rv,Online,U.S. President,0,,10/1/2019,10/2/2019,,,FALSE,,,FALSE,FALSE,10/2/2019 23:11,,https://scottrasmussen.com/crosstabs-oct-1-2-19-3/,general,Booker,Cory A. Booker,DEM,33,no location
103706,59775,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1000,rv,rv,Online,U.S. President,0,,10/1/2019,10/2/2019,,,FALSE,,,FALSE,FALSE,10/2/2019 23:11,,https://scottrasmussen.com/crosstabs-oct-1-2-19-3/,general,Trump,Donald Trump,REP,37,no location
103707,59775,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1000,rv,rv,Online,U.S. President,0,,10/1/2019,10/2/2019,,,FALSE,,,FALSE,FALSE,10/2/2019 23:11,,https://scottrasmussen.com/crosstabs-oct-1-2-19-3/,general,Castro,Julián Castro,DEM,30,no location
103707,59775,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1000,rv,rv,Online,U.S. President,0,,10/1/2019,10/2/2019,,,FALSE,,,FALSE,FALSE,10/2/2019 23:11,,https://scottrasmussen.com/crosstabs-oct-1-2-19-3/,general,Trump,Donald Trump,REP,37,no location
103708,59775,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1000,rv,rv,Online,U.S. President,0,,10/1/2019,10/2/2019,,,FALSE,,,FALSE,FALSE,10/2/2019 23:11,,https://scottrasmussen.com/crosstabs-oct-1-2-19-3/,general,Klobuchar,Amy Klobuchar,DEM,30,no location
103708,59775,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1000,rv,rv,Online,U.S. President,0,,10/1/2019,10/2/2019,,,FALSE,,,FALSE,FALSE,10/2/2019 23:11,,https://scottrasmussen.com/crosstabs-oct-1-2-19-3/,general,Trump,Donald Trump,REP,38,no location
103709,59775,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1000,rv,rv,Online,U.S. President,0,,10/1/2019,10/2/2019,,,FALSE,,,FALSE,FALSE,10/2/2019 23:11,,https://scottrasmussen.com/crosstabs-oct-1-2-19-3/,general,Yang,Andrew Yang,DEM,31,no location
103709,59775,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1000,rv,rv,Online,U.S. President,0,,10/1/2019,10/2/2019,,,FALSE,,,FALSE,FALSE,10/2/2019 23:11,,https://scottrasmussen.com/crosstabs-oct-1-2-19-3/,general,Trump,Donald Trump,REP,38,no location
103710,59775,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1000,rv,rv,Online,U.S. President,0,,10/1/2019,10/2/2019,,,FALSE,,,FALSE,FALSE,10/2/2019 23:11,,https://scottrasmussen.com/crosstabs-oct-1-2-19-3/,general,Steyer,Tom Steyer,DEM,28,no location
103710,59775,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1000,rv,rv,Online,U.S. President,0,,10/1/2019,10/2/2019,,,FALSE,,,FALSE,FALSE,10/2/2019 23:11,,https://scottrasmussen.com/crosstabs-oct-1-2-19-3/,general,Trump,Donald Trump,REP,37,no location
103787,59820,2020,Ohio,1102,Emerson College,,,Emerson College,88,Emerson College,A-,837,rv,rv,IVR/Online,U.S. President,0,,9/29/2019,10/2/2019,,,FALSE,,,FALSE,FALSE,10/3/2019 12:05,,http://emersonpolling.com/2019/10/03/statistical-dead-heat-with-biden-sanders-and-warren-voters-support-impeachment/,general,Biden,Joseph R. Biden Jr.,DEM,52.6,midwest
103787,59820,2020,Ohio,1102,Emerson College,,,Emerson College,88,Emerson College,A-,837,rv,rv,IVR/Online,U.S. President,0,,9/29/2019,10/2/2019,,,FALSE,,,FALSE,FALSE,10/3/2019 12:05,,http://emersonpolling.com/2019/10/03/statistical-dead-heat-with-biden-sanders-and-warren-voters-support-impeachment/,general,Trump,Donald Trump,REP,47.4,midwest
103788,59820,2020,Ohio,1102,Emerson College,,,Emerson College,88,Emerson College,A-,837,rv,rv,IVR/Online,U.S. President,0,,9/29/2019,10/2/2019,,,FALSE,,,FALSE,FALSE,10/3/2019 12:05,,http://emersonpolling.com/2019/10/03/statistical-dead-heat-with-biden-sanders-and-warren-voters-support-impeachment/,general,Sanders,Bernard Sanders,DEM,53.1,midwest
103788,59820,2020,Ohio,1102,Emerson College,,,Emerson College,88,Emerson College,A-,837,rv,rv,IVR/Online,U.S. President,0,,9/29/2019,10/2/2019,,,FALSE,,,FALSE,FALSE,10/3/2019 12:05,,http://emersonpolling.com/2019/10/03/statistical-dead-heat-with-biden-sanders-and-warren-voters-support-impeachment/,general,Trump,Donald Trump,REP,46.9,midwest
103789,59820,2020,Ohio,1102,Emerson College,,,Emerson College,88,Emerson College,A-,837,rv,rv,IVR/Online,U.S. President,0,,9/29/2019,10/2/2019,,,FALSE,,,FALSE,FALSE,10/3/2019 12:06,,http://emersonpolling.com/2019/10/03/statistical-dead-heat-with-biden-sanders-and-warren-voters-support-impeachment/,general,Warren,Elizabeth Warren,DEM,51.6,midwest
103789,59820,2020,Ohio,1102,Emerson College,,,Emerson College,88,Emerson College,A-,837,rv,rv,IVR/Online,U.S. President,0,,9/29/2019,10/2/2019,,,FALSE,,,FALSE,FALSE,10/3/2019 12:06,,http://emersonpolling.com/2019/10/03/statistical-dead-heat-with-biden-sanders-and-warren-voters-support-impeachment/,general,Trump,Donald Trump,REP,48.4,midwest
103793,59820,2020,Ohio,1102,Emerson College,,,Emerson College,88,Emerson College,A-,837,rv,rv,IVR/Online,U.S. President,0,,9/29/2019,10/2/2019,,,FALSE,,,FALSE,FALSE,10/3/2019 12:20,,http://emersonpolling.com/2019/10/03/statistical-dead-heat-with-biden-sanders-and-warren-voters-support-impeachment/,general,Biden,Joseph R. Biden Jr.,DEM,54,midwest
103793,59820,2020,Ohio,1102,Emerson College,,,Emerson College,88,Emerson College,A-,837,rv,rv,IVR/Online,U.S. President,0,,9/29/2019,10/2/2019,,,FALSE,,,FALSE,FALSE,10/3/2019 12:20,,http://emersonpolling.com/2019/10/03/statistical-dead-heat-with-biden-sanders-and-warren-voters-support-impeachment/,general,Pence,Mike Pence,REP,46,midwest
103794,59820,2020,Ohio,1102,Emerson College,,,Emerson College,88,Emerson College,A-,837,rv,rv,IVR/Online,U.S. President,0,,9/29/2019,10/2/2019,,,FALSE,,,FALSE,FALSE,10/3/2019 12:20,,http://emersonpolling.com/2019/10/03/statistical-dead-heat-with-biden-sanders-and-warren-voters-support-impeachment/,general,Sanders,Bernard Sanders,DEM,51.3,midwest
103794,59820,2020,Ohio,1102,Emerson College,,,Emerson College,88,Emerson College,A-,837,rv,rv,IVR/Online,U.S. President,0,,9/29/2019,10/2/2019,,,FALSE,,,FALSE,FALSE,10/3/2019 12:20,,http://emersonpolling.com/2019/10/03/statistical-dead-heat-with-biden-sanders-and-warren-voters-support-impeachment/,general,Pence,Mike Pence,REP,48.7,midwest
103795,59820,2020,Ohio,1102,Emerson College,,,Emerson College,88,Emerson College,A-,837,rv,rv,IVR/Online,U.S. President,0,,9/29/2019,10/2/2019,,,FALSE,,,FALSE,FALSE,10/3/2019 12:20,,http://emersonpolling.com/2019/10/03/statistical-dead-heat-with-biden-sanders-and-warren-voters-support-impeachment/,general,Warren,Elizabeth Warren,DEM,50.8,midwest
103795,59820,2020,Ohio,1102,Emerson College,,,Emerson College,88,Emerson College,A-,837,rv,rv,IVR/Online,U.S. President,0,,9/29/2019,10/2/2019,,,FALSE,,,FALSE,FALSE,10/3/2019 12:20,,http://emersonpolling.com/2019/10/03/statistical-dead-heat-with-biden-sanders-and-warren-voters-support-impeachment/,general,Pence,Mike Pence,REP,49.2,midwest
103850,59858,2020,Wisconsin,590,Fox News/Beacon Research/Shaw & Co. Research,,,Fox News,103,Fox News/Beacon Research/Shaw & Co. Research,A-,1512,rv,rv,Live Phone,U.S. President,0,,9/29/2019,10/2/2019,,,FALSE,,,FALSE,FALSE,10/6/2019 9:48,,https://www.foxnews.com/politics/fox-news-poll-results-september-29-october-2-2019-wisconsin,general,Biden,Joseph R. Biden Jr.,DEM,48,midwest
103850,59858,2020,Wisconsin,590,Fox News/Beacon Research/Shaw & Co. Research,,,Fox News,103,Fox News/Beacon Research/Shaw & Co. Research,A-,1512,rv,rv,Live Phone,U.S. President,0,,9/29/2019,10/2/2019,,,FALSE,,,FALSE,FALSE,10/6/2019 9:48,,https://www.foxnews.com/politics/fox-news-poll-results-september-29-october-2-2019-wisconsin,general,Trump,Donald Trump,REP,39,midwest
103851,59858,2020,Wisconsin,590,Fox News/Beacon Research/Shaw & Co. Research,,,Fox News,103,Fox News/Beacon Research/Shaw & Co. Research,A-,1512,rv,rv,Live Phone,U.S. President,0,,9/29/2019,10/2/2019,,,FALSE,,,FALSE,FALSE,10/6/2019 9:48,,https://www.foxnews.com/politics/fox-news-poll-results-september-29-october-2-2019-wisconsin,general,Warren,Elizabeth Warren,DEM,45,midwest
103851,59858,2020,Wisconsin,590,Fox News/Beacon Research/Shaw & Co. Research,,,Fox News,103,Fox News/Beacon Research/Shaw & Co. Research,A-,1512,rv,rv,Live Phone,U.S. President,0,,9/29/2019,10/2/2019,,,FALSE,,,FALSE,FALSE,10/6/2019 9:48,,https://www.foxnews.com/politics/fox-news-poll-results-september-29-october-2-2019-wisconsin,general,Trump,Donald Trump,REP,41,midwest
103852,59858,2020,Wisconsin,590,Fox News/Beacon Research/Shaw & Co. Research,,,Fox News,103,Fox News/Beacon Research/Shaw & Co. Research,A-,1512,rv,rv,Live Phone,U.S. President,0,,9/29/2019,10/2/2019,,,FALSE,,,FALSE,FALSE,10/6/2019 9:48,,https://www.foxnews.com/politics/fox-news-poll-results-september-29-october-2-2019-wisconsin,general,Sanders,Bernard Sanders,DEM,45,midwest
103852,59858,2020,Wisconsin,590,Fox News/Beacon Research/Shaw & Co. Research,,,Fox News,103,Fox News/Beacon Research/Shaw & Co. Research,A-,1512,rv,rv,Live Phone,U.S. President,0,,9/29/2019,10/2/2019,,,FALSE,,,FALSE,FALSE,10/6/2019 9:48,,https://www.foxnews.com/politics/fox-news-poll-results-september-29-october-2-2019-wisconsin,general,Trump,Donald Trump,REP,40,midwest
104107,59934,2020,Connecticut,425,Sacred Heart University,532,Hartford Courant,Sacred Heart University,453,Sacred Heart University,B/C,1000,a,a,Live Phone/Online,U.S. President,0,,9/17/2019,10/2/2019,,,FALSE,,,FALSE,FALSE,10/9/2019 11:20,,https://www.sacredheart.edu/media/sacredheart/instituteforpublicpolicy/FINAL-FULL-RESULTS-GreatBlue---Sacred-Heart-University-Pioneer-Poll-Q3-2019.pdf,general,Biden,Joseph R. Biden Jr.,DEM,52.2,northeast
104107,59934,2020,Connecticut,425,Sacred Heart University,532,Hartford Courant,Sacred Heart University,453,Sacred Heart University,B/C,1000,a,a,Live Phone/Online,U.S. President,0,,9/17/2019,10/2/2019,,,FALSE,,,FALSE,FALSE,10/9/2019 11:20,,https://www.sacredheart.edu/media/sacredheart/instituteforpublicpolicy/FINAL-FULL-RESULTS-GreatBlue---Sacred-Heart-University-Pioneer-Poll-Q3-2019.pdf,general,Trump,Donald Trump,REP,33.3,northeast
104108,59934,2020,Connecticut,425,Sacred Heart University,532,Hartford Courant,Sacred Heart University,453,Sacred Heart University,B/C,1000,a,a,Live Phone/Online,U.S. President,0,,9/17/2019,10/2/2019,,,FALSE,,,FALSE,FALSE,10/9/2019 11:20,,https://www.sacredheart.edu/media/sacredheart/instituteforpublicpolicy/FINAL-FULL-RESULTS-GreatBlue---Sacred-Heart-University-Pioneer-Poll-Q3-2019.pdf,general,Sanders,Bernard Sanders,DEM,51.1,northeast
104108,59934,2020,Connecticut,425,Sacred Heart University,532,Hartford Courant,Sacred Heart University,453,Sacred Heart University,B/C,1000,a,a,Live Phone/Online,U.S. President,0,,9/17/2019,10/2/2019,,,FALSE,,,FALSE,FALSE,10/9/2019 11:20,,https://www.sacredheart.edu/media/sacredheart/instituteforpublicpolicy/FINAL-FULL-RESULTS-GreatBlue---Sacred-Heart-University-Pioneer-Poll-Q3-2019.pdf,general,Trump,Donald Trump,REP,35,northeast
104109,59934,2020,Connecticut,425,Sacred Heart University,532,Hartford Courant,Sacred Heart University,453,Sacred Heart University,B/C,1000,a,a,Live Phone/Online,U.S. President,0,,9/17/2019,10/2/2019,,,FALSE,,,FALSE,FALSE,10/9/2019 11:21,,https://www.sacredheart.edu/media/sacredheart/instituteforpublicpolicy/FINAL-FULL-RESULTS-GreatBlue---Sacred-Heart-University-Pioneer-Poll-Q3-2019.pdf,general,Warren,Elizabeth Warren,DEM,48.8,northeast
104109,59934,2020,Connecticut,425,Sacred Heart University,532,Hartford Courant,Sacred Heart University,453,Sacred Heart University,B/C,1000,a,a,Live Phone/Online,U.S. President,0,,9/17/2019,10/2/2019,,,FALSE,,,FALSE,FALSE,10/9/2019 11:21,,https://www.sacredheart.edu/media/sacredheart/instituteforpublicpolicy/FINAL-FULL-RESULTS-GreatBlue---Sacred-Heart-University-Pioneer-Poll-Q3-2019.pdf,general,Trump,Donald Trump,REP,35,northeast
104110,59934,2020,Connecticut,425,Sacred Heart University,532,Hartford Courant,Sacred Heart University,453,Sacred Heart University,B/C,1000,a,a,Live Phone/Online,U.S. President,0,,9/17/2019,10/2/2019,,,FALSE,,,FALSE,FALSE,10/9/2019 11:21,,https://www.sacredheart.edu/media/sacredheart/instituteforpublicpolicy/FINAL-FULL-RESULTS-GreatBlue---Sacred-Heart-University-Pioneer-Poll-Q3-2019.pdf,general,Harris,Kamala D. Harris,DEM,46.9,northeast
104110,59934,2020,Connecticut,425,Sacred Heart University,532,Hartford Courant,Sacred Heart University,453,Sacred Heart University,B/C,1000,a,a,Live Phone/Online,U.S. President,0,,9/17/2019,10/2/2019,,,FALSE,,,FALSE,FALSE,10/9/2019 11:21,,https://www.sacredheart.edu/media/sacredheart/instituteforpublicpolicy/FINAL-FULL-RESULTS-GreatBlue---Sacred-Heart-University-Pioneer-Poll-Q3-2019.pdf,general,Trump,Donald Trump,REP,34.4,northeast
104111,59934,2020,Connecticut,425,Sacred Heart University,532,Hartford Courant,Sacred Heart University,453,Sacred Heart University,B/C,1000,a,a,Live Phone/Online,U.S. President,0,,9/17/2019,10/2/2019,,,FALSE,,,FALSE,FALSE,10/9/2019 11:21,,https://www.sacredheart.edu/media/sacredheart/instituteforpublicpolicy/FINAL-FULL-RESULTS-GreatBlue---Sacred-Heart-University-Pioneer-Poll-Q3-2019.pdf,general,Buttigieg,Pete Buttigieg,DEM,45.8,northeast
104111,59934,2020,Connecticut,425,Sacred Heart University,532,Hartford Courant,Sacred Heart University,453,Sacred Heart University,B/C,1000,a,a,Live Phone/Online,U.S. President,0,,9/17/2019,10/2/2019,,,FALSE,,,FALSE,FALSE,10/9/2019 11:21,,https://www.sacredheart.edu/media/sacredheart/instituteforpublicpolicy/FINAL-FULL-RESULTS-GreatBlue---Sacred-Heart-University-Pioneer-Poll-Q3-2019.pdf,general,Trump,Donald Trump,REP,34.2,northeast
103475,59747,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,2234,a,a,Online,U.S. President,0,,9/26/2019,9/30/2019,,,FALSE,,,FALSE,FALSE,9/30/2019 18:03,,https://www.ipsos.com/sites/default/files/ct/news/documents/2019-09/topline_reuters_trump_biden_ukraine_poll_w2_09_30_2019-v3.pdf,general,Biden,Joseph R. Biden Jr.,DEM,39,no location
103475,59747,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,2234,a,a,Online,U.S. President,0,,9/26/2019,9/30/2019,,,FALSE,,,FALSE,FALSE,9/30/2019 18:03,,https://www.ipsos.com/sites/default/files/ct/news/documents/2019-09/topline_reuters_trump_biden_ukraine_poll_w2_09_30_2019-v3.pdf,general,Trump,Donald Trump,REP,34,no location
103476,59747,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1917,rv,rv,Online,U.S. President,0,,9/26/2019,9/30/2019,,,FALSE,,,FALSE,FALSE,9/30/2019 18:03,,https://www.ipsos.com/sites/default/files/ct/news/documents/2019-09/topline_reuters_trump_biden_ukraine_poll_w2_09_30_2019-v3.pdf,general,Biden,Joseph R. Biden Jr.,DEM,43,no location
103476,59747,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1917,rv,rv,Online,U.S. President,0,,9/26/2019,9/30/2019,,,FALSE,,,FALSE,FALSE,9/30/2019 18:03,,https://www.ipsos.com/sites/default/files/ct/news/documents/2019-09/topline_reuters_trump_biden_ukraine_poll_w2_09_30_2019-v3.pdf,general,Trump,Donald Trump,REP,36,no location
103477,59747,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,2234,a,a,Online,U.S. President,0,,9/26/2019,9/30/2019,,,FALSE,,,FALSE,FALSE,9/30/2019 18:03,,https://www.ipsos.com/sites/default/files/ct/news/documents/2019-09/topline_reuters_trump_biden_ukraine_poll_w2_09_30_2019-v3.pdf,general,Sanders,Bernard Sanders,DEM,40,no location
103477,59747,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,2234,a,a,Online,U.S. President,0,,9/26/2019,9/30/2019,,,FALSE,,,FALSE,FALSE,9/30/2019 18:03,,https://www.ipsos.com/sites/default/files/ct/news/documents/2019-09/topline_reuters_trump_biden_ukraine_poll_w2_09_30_2019-v3.pdf,general,Trump,Donald Trump,REP,34,no location
103478,59747,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1917,rv,rv,Online,U.S. President,0,,9/26/2019,9/30/2019,,,FALSE,,,FALSE,FALSE,9/30/2019 18:03,,https://www.ipsos.com/sites/default/files/ct/news/documents/2019-09/topline_reuters_trump_biden_ukraine_poll_w2_09_30_2019-v3.pdf,general,Sanders,Bernard Sanders,DEM,43,no location
103478,59747,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1917,rv,rv,Online,U.S. President,0,,9/26/2019,9/30/2019,,,FALSE,,,FALSE,FALSE,9/30/2019 18:03,,https://www.ipsos.com/sites/default/files/ct/news/documents/2019-09/topline_reuters_trump_biden_ukraine_poll_w2_09_30_2019-v3.pdf,general,Trump,Donald Trump,REP,36,no location
103479,59747,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,2234,a,a,Online,U.S. President,0,,9/26/2019,9/30/2019,,,FALSE,,,FALSE,FALSE,9/30/2019 18:03,,https://www.ipsos.com/sites/default/files/ct/news/documents/2019-09/topline_reuters_trump_biden_ukraine_poll_w2_09_30_2019-v3.pdf,general,Warren,Elizabeth Warren,DEM,38,no location
103479,59747,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,2234,a,a,Online,U.S. President,0,,9/26/2019,9/30/2019,,,FALSE,,,FALSE,FALSE,9/30/2019 18:03,,https://www.ipsos.com/sites/default/files/ct/news/documents/2019-09/topline_reuters_trump_biden_ukraine_poll_w2_09_30_2019-v3.pdf,general,Trump,Donald Trump,REP,34,no location
103480,59747,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1917,rv,rv,Online,U.S. President,0,,9/26/2019,9/30/2019,,,FALSE,,,FALSE,FALSE,9/30/2019 18:03,,https://www.ipsos.com/sites/default/files/ct/news/documents/2019-09/topline_reuters_trump_biden_ukraine_poll_w2_09_30_2019-v3.pdf,general,Warren,Elizabeth Warren,DEM,42,no location
103480,59747,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1917,rv,rv,Online,U.S. President,0,,9/26/2019,9/30/2019,,,FALSE,,,FALSE,FALSE,9/30/2019 18:03,,https://www.ipsos.com/sites/default/files/ct/news/documents/2019-09/topline_reuters_trump_biden_ukraine_poll_w2_09_30_2019-v3.pdf,general,Trump,Donald Trump,REP,37,no location
103505,59737,2020,Michigan,1166,Target Insyght,801,MIRS News Service,Target Insyght,330,Target Insyght,B/C,804,lv,lv,Live Phone,U.S. President,0,,9/24/2019,9/26/2019,,,FALSE,,,FALSE,FALSE,9/30/2019 23:07,,https://twitter.com/MIRSnews/status/1178868336211431424,general,Biden,Joseph R. Biden Jr.,DEM,54,midwest
103505,59737,2020,Michigan,1166,Target Insyght,801,MIRS News Service,Target Insyght,330,Target Insyght,B/C,804,lv,lv,Live Phone,U.S. President,0,,9/24/2019,9/26/2019,,,FALSE,,,FALSE,FALSE,9/30/2019 23:07,,https://twitter.com/MIRSnews/status/1178868336211431424,general,Trump,Donald Trump,REP,35,midwest
